event_id,market_group_key,market_family,scope,segment,participant,team_name,line,milestone_value,book,selection,price_american,fair_prob,model_prob,edge_pct_points
33984832,33984832|player|full_game|strikeouts_thrown_milestones|joey_cantillo|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Joey Cantillo,nan,,,DraftKings,3+,-1100.0,0.27608883661730976,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|joey_cantillo|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Joey Cantillo,nan,,,DraftKings,4+,-390.0,0.23972091936345263,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|joey_cantillo|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Joey Cantillo,nan,,,DraftKings,5+,-169.0,0.18922208876644278,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|joey_cantillo|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Joey Cantillo,nan,,,DraftKings,6+,126.0,0.13326894768333536,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|joey_cantillo|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Joey Cantillo,nan,,,DraftKings,7+,257.0,0.08436633662866608,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|joey_cantillo|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Joey Cantillo,nan,,,DraftKings,8+,506.0,0.04970096068718447,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|joey_cantillo|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Joey Cantillo,nan,,,DraftKings,9+,990.0,0.027631910253608984,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|michael_mcgreevy|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Michael McGreevy,nan,,,DraftKings,2+,-524.0,0.3882076773579793,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|michael_mcgreevy|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Michael McGreevy,nan,,,DraftKings,3+,-163.0,0.2865162633111397,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|michael_mcgreevy|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Michael McGreevy,nan,,,DraftKings,4+,157.0,0.1798805883145061,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|michael_mcgreevy|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Michael McGreevy,nan,,,DraftKings,5+,373.0,0.09773638730830458,,
33984832,33984832|player|full_game|strikeouts_thrown_milestones|michael_mcgreevy|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Michael McGreevy,nan,,,DraftKings,6+,870.0,0.04765908370807017,,
33984832,33984832|player|full_game|team_total_runs|cle_guardians|ou_or_side|4.5,team_total_runs,player,full_game,CLE Guardians,nan,4.5,,DraftKings,over,-110.0,0.48987854251012153,,
33984832,33984832|player|full_game|team_total_runs|cle_guardians|ou_or_side|4.5,team_total_runs,player,full_game,CLE Guardians,nan,4.5,,DraftKings,under,-120.0,0.5101214574898786,,
33984832,33984832|player|full_game|team_total_runs|stl_cardinals|ou_or_side|4.5,team_total_runs,player,full_game,STL Cardinals,nan,4.5,,DraftKings,over,110.0,0.449438202247191,,
33984832,33984832|player|full_game|team_total_runs|stl_cardinals|ou_or_side|4.5,team_total_runs,player,full_game,STL Cardinals,nan,4.5,,DraftKings,under,-140.0,0.550561797752809,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|0.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,0.5,,DraftKings,over,-1800.0,0.9086538461538461,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|0.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,0.5,,DraftKings,under,950.0,0.09134615384615384,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|1.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,1.5,,DraftKings,over,-450.0,0.778672032193159,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|1.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,1.5,,DraftKings,under,330.0,0.22132796780684103,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|2.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,2.5,,DraftKings,over,-215.0,0.6439672223792031,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|2.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,2.5,,DraftKings,under,165.0,0.3560327776207968,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|4.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,4.5,,DraftKings,over,135.0,0.4007285974499089,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|4.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,4.5,,DraftKings,under,-175.0,0.599271402550091,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|5.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,5.5,,DraftKings,over,215.0,0.3001364256480218,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|5.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,5.5,,DraftKings,under,-285.0,0.6998635743519781,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|6.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,6.5,,DraftKings,over,350.0,0.2119815668202765,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|6.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,6.5,,DraftKings,under,-475.0,0.7880184331797235,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|7.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,7.5,,DraftKings,over,550.0,0.1475409836065574,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|7.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,7.5,,DraftKings,under,-800.0,0.8524590163934427,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|8.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,8.5,,DraftKings,over,850.0,0.10059171597633135,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|8.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,8.5,,DraftKings,under,-1600.0,0.8994082840236686,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|9.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,9.5,,DraftKings,over,1300.0,0.0687361419068736,,
33984833,33984833|player|full_game|alternate_team_total_runs|col_rockies|ou_or_side|9.5,alternate_team_total_runs,player,full_game,COL Rockies,nan,9.5,,DraftKings,under,-3000.0,0.9312638580931264,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|0.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,0.5,,DraftKings,over,-6000.0,0.9492089925062448,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|0.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,0.5,,DraftKings,under,1800.0,0.0507910074937552,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|1.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,1.5,,DraftKings,over,-1000.0,0.8641975308641975,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|1.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,1.5,,DraftKings,under,600.0,0.13580246913580246,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|2.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,2.5,,DraftKings,over,-390.0,0.758680128047279,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|2.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,2.5,,DraftKings,under,295.0,0.241319871952721,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|3.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,3.5,,DraftKings,over,-205.0,0.6315312594382362,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|3.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,3.5,,DraftKings,under,155.0,0.3684687405617638,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|5.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,5.5,,DraftKings,over,135.0,0.4007285974499089,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|5.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,5.5,,DraftKings,under,-175.0,0.599271402550091,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|6.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,6.5,,DraftKings,over,215.0,0.3001364256480218,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|6.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,6.5,,DraftKings,under,-285.0,0.6998635743519781,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|7.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,7.5,,DraftKings,over,340.0,0.21575984990619138,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|7.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,7.5,,DraftKings,under,-475.0,0.7842401500938087,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|8.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,8.5,,DraftKings,over,500.0,0.15789473684210525,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|8.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,8.5,,DraftKings,under,-800.0,0.8421052631578947,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|9.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,9.5,,DraftKings,over,800.0,0.10638297872340424,,
33984833,33984833|player|full_game|alternate_team_total_runs|hou_astros|ou_or_side|9.5,alternate_team_total_runs,player,full_game,HOU Astros,nan,9.5,,DraftKings,under,-1400.0,0.8936170212765957,,
33984833,33984833|player|full_game|game_total_runs|nan|ou_or_side|8.5,game_total_runs,player,full_game,nan,nan,8.5,,DraftKings,over,-122.0,0.5260865852617197,,
33984833,33984833|player|full_game|game_total_runs|nan|ou_or_side|8.5,game_total_runs,player,full_game,nan,nan,8.5,,DraftKings,under,102.0,0.4739134147382802,,
33984833,33984833|player|full_game|game_total_runs|nan|ou_or_side|9,game_total_runs,player,full_game,nan,nan,9.0,,DraftKings,over,102.0,0.4729987697789844,,
33984833,33984833|player|full_game|game_total_runs|nan|ou_or_side|9,game_total_runs,player,full_game,nan,nan,9.0,,DraftKings,under,-123.0,0.5270012302210156,,
33984833,33984833|player|full_game|hits_milestones|brenton_doyle|ou_or_side|,hits_milestones,player,full_game,Brenton Doyle,nan,,,DraftKings,1+,-242.0,0.6265374475292732,,
33984833,33984833|player|full_game|hits_milestones|brenton_doyle|ou_or_side|,hits_milestones,player,full_game,Brenton Doyle,nan,,,DraftKings,2+,223.0,0.2741291700419766,,
33984833,33984833|player|full_game|hits_milestones|brenton_doyle|ou_or_side|,hits_milestones,player,full_game,Brenton Doyle,nan,,,DraftKings,3+,1000.0,0.0804942926577804,,
33984833,33984833|player|full_game|hits_milestones|brenton_doyle|ou_or_side|,hits_milestones,player,full_game,Brenton Doyle,nan,,,DraftKings,4+,4600.0,0.018839089770969878,,
33984833,33984833|player|full_game|hits_milestones|cam_smith|ou_or_side|,hits_milestones,player,full_game,Cam Smith,nan,,,DraftKings,1+,-207.0,0.6693736341724315,,
33984833,33984833|player|full_game|hits_milestones|cam_smith|ou_or_side|,hits_milestones,player,full_game,Cam Smith,nan,,,DraftKings,2+,278.0,0.26263030147347655,,
33984833,33984833|player|full_game|hits_milestones|cam_smith|ou_or_side|,hits_milestones,player,full_game,Cam Smith,nan,,,DraftKings,3+,1360.0,0.06799606435409188,,
33984833,33984833|player|full_game|hits_milestones|carlos_correa|ou_or_side|,hits_milestones,player,full_game,Carlos Correa,nan,,,DraftKings,1+,-238.0,0.6386404293381038,,
33984833,33984833|player|full_game|hits_milestones|carlos_correa|ou_or_side|,hits_milestones,player,full_game,Carlos Correa,nan,,,DraftKings,2+,238.0,0.2683363148479428,,
33984833,33984833|player|full_game|hits_milestones|carlos_correa|ou_or_side|,hits_milestones,player,full_game,Carlos Correa,nan,,,DraftKings,3+,1100.0,0.07558139534883722,,
33984833,33984833|player|full_game|hits_milestones|carlos_correa|ou_or_side|,hits_milestones,player,full_game,Carlos Correa,nan,,,DraftKings,4+,5100.0,0.017441860465116282,,
33984833,33984833|player|full_game|hits_milestones|christian_walker|ou_or_side|,hits_milestones,player,full_game,Christian Walker,nan,,,DraftKings,1+,-202.0,0.6713740814321502,,
33984833,33984833|player|full_game|hits_milestones|christian_walker|ou_or_side|,hits_milestones,player,full_game,Christian Walker,nan,,,DraftKings,2+,281.0,0.2634481596015038,,
33984833,33984833|player|full_game|hits_milestones|christian_walker|ou_or_side|,hits_milestones,player,full_game,Christian Walker,nan,,,DraftKings,3+,1440.0,0.06517775896634606,,
33984833,33984833|player|full_game|hits_milestones|ezequiel_tovar|ou_or_side|,hits_milestones,player,full_game,Ezequiel Tovar,nan,,,DraftKings,1+,-193.0,0.6695717810066123,,
33984833,33984833|player|full_game|hits_milestones|ezequiel_tovar|ou_or_side|,hits_milestones,player,full_game,Ezequiel Tovar,nan,,,DraftKings,2+,287.0,0.2626615413301969,,
33984833,33984833|player|full_game|hits_milestones|ezequiel_tovar|ou_or_side|,hits_milestones,player,full_game,Ezequiel Tovar,nan,,,DraftKings,3+,1400.0,0.0677666776631908,,
33984833,33984833|player|full_game|hits_milestones|hunter_goodman|ou_or_side|,hits_milestones,player,full_game,Hunter Goodman,nan,,,DraftKings,1+,-225.0,0.6336965632858341,,
33984833,33984833|player|full_game|hits_milestones|hunter_goodman|ou_or_side|,hits_milestones,player,full_game,Hunter Goodman,nan,,,DraftKings,2+,236.0,0.2724224643755239,,
33984833,33984833|player|full_game|hits_milestones|hunter_goodman|ou_or_side|,hits_milestones,player,full_game,Hunter Goodman,nan,,,DraftKings,3+,1100.0,0.07627829002514669,,
33984833,33984833|player|full_game|hits_milestones|hunter_goodman|ou_or_side|,hits_milestones,player,full_game,Hunter Goodman,nan,,,DraftKings,4+,5100.0,0.01760268231349539,,
33984833,33984833|player|full_game|hits_milestones|isaac_paredes|ou_or_side|,hits_milestones,player,full_game,Isaac Paredes,nan,,,DraftKings,1+,-181.0,0.6822110220264548,,
33984833,33984833|player|full_game|hits_milestones|isaac_paredes|ou_or_side|,hits_milestones,player,full_game,Isaac Paredes,nan,,,DraftKings,2+,317.0,0.25398637623306936,,
33984833,33984833|player|full_game|hits_milestones|isaac_paredes|ou_or_side|,hits_milestones,player,full_game,Isaac Paredes,nan,,,DraftKings,3+,1560.0,0.06380260174047586,,
33984833,33984833|player|full_game|hits_milestones|jake_mccarthy|ou_or_side|,hits_milestones,player,full_game,Jake McCarthy,nan,,,DraftKings,1+,-159.0,0.6976751116937522,,
33984833,33984833|player|full_game|hits_milestones|jake_mccarthy|ou_or_side|,hits_milestones,player,full_game,Jake McCarthy,nan,,,DraftKings,2+,364.0,0.24492769183566718,,
33984833,33984833|player|full_game|hits_milestones|jake_mccarthy|ou_or_side|,hits_milestones,player,full_game,Jake McCarthy,nan,,,DraftKings,3+,1880.0,0.05739719647058059,,
33984833,33984833|player|full_game|hits_milestones|joey_loperfido|ou_or_side|,hits_milestones,player,full_game,Joey Loperfido,nan,,,DraftKings,1+,-186.0,0.6863468634686347,,
33984833,33984833|player|full_game|hits_milestones|joey_loperfido|ou_or_side|,hits_milestones,player,full_game,Joey Loperfido,nan,,,DraftKings,2+,316.0,0.253690036900369,,
33984833,33984833|player|full_game|hits_milestones|joey_loperfido|ou_or_side|,hits_milestones,player,full_game,Joey Loperfido,nan,,,DraftKings,3+,1660.0,0.05996309963099631,,
33984833,33984833|player|full_game|hits_milestones|jordan_beck|ou_or_side|,hits_milestones,player,full_game,Jordan Beck,nan,,,DraftKings,1+,-165.0,0.6941786575122343,,
33984833,33984833|player|full_game|hits_milestones|jordan_beck|ou_or_side|,hits_milestones,player,full_game,Jordan Beck,nan,,,DraftKings,2+,350.0,0.24775399897743042,,
33984833,33984833|player|full_game|hits_milestones|jordan_beck|ou_or_side|,hits_milestones,player,full_game,Jordan Beck,nan,,,DraftKings,3+,1820.0,0.05806734351033526,,
33984833,33984833|player|full_game|hits_milestones|jose_altuve|ou_or_side|,hits_milestones,player,full_game,Jose Altuve,nan,,,DraftKings,1+,-249.0,0.6277748605716613,,
33984833,33984833|player|full_game|hits_milestones|jose_altuve|ou_or_side|,hits_milestones,player,full_game,Jose Altuve,nan,,,DraftKings,2+,221.0,0.27411005559873114,,
33984833,33984833|player|full_game|hits_milestones|jose_altuve|ou_or_side|,hits_milestones,player,full_game,Jose Altuve,nan,,,DraftKings,3+,1020.0,0.0785618998635649,,
33984833,33984833|player|full_game|hits_milestones|jose_altuve|ou_or_side|,hits_milestones,player,full_game,Jose Altuve,nan,,,DraftKings,4+,4400.0,0.01955318396604282,,
33984833,33984833|player|full_game|hits_milestones|kyle_karros|ou_or_side|,hits_milestones,player,full_game,Kyle Karros,nan,,,DraftKings,1+,-176.0,0.6784394865296913,,
33984833,33984833|player|full_game|hits_milestones|kyle_karros|ou_or_side|,hits_milestones,player,full_game,Kyle Karros,nan,,,DraftKings,2+,312.0,0.2582321523088521,,
33984833,33984833|player|full_game|hits_milestones|kyle_karros|ou_or_side|,hits_milestones,player,full_game,Kyle Karros,nan,,,DraftKings,3+,1580.0,0.06332836116145658,,
33984833,33984833|player|full_game|hits_milestones|t.j._rumfield|ou_or_side|,hits_milestones,player,full_game,T.J. Rumfield,nan,,,DraftKings,1+,-188.0,0.6752672263024249,,
33984833,33984833|player|full_game|hits_milestones|t.j._rumfield|ou_or_side|,hits_milestones,player,full_game,T.J. Rumfield,nan,,,DraftKings,2+,299.0,0.2592611331188321,,
33984833,33984833|player|full_game|hits_milestones|t.j._rumfield|ou_or_side|,hits_milestones,player,full_game,T.J. Rumfield,nan,,,DraftKings,3+,1480.0,0.06547164057874305,,
33984833,33984833|player|full_game|hits_milestones|tyler_freeman|ou_or_side|,hits_milestones,player,full_game,Tyler Freeman,nan,,,DraftKings,1+,-275.0,0.6047031605720355,,
33984833,33984833|player|full_game|hits_milestones|tyler_freeman|ou_or_side|,hits_milestones,player,full_game,Tyler Freeman,nan,,,DraftKings,2+,192.0,0.2823956229321461,,
33984833,33984833|player|full_game|hits_milestones|tyler_freeman|ou_or_side|,hits_milestones,player,full_game,Tyler Freeman,nan,,,DraftKings,3+,810.0,0.09061485922657876,,
33984833,33984833|player|full_game|hits_milestones|tyler_freeman|ou_or_side|,hits_milestones,player,full_game,Tyler Freeman,nan,,,DraftKings,4+,3600.0,0.02228635726923964,,
33984833,33984833|player|full_game|hits_milestones|willi_castro|ou_or_side|,hits_milestones,player,full_game,Willi Castro,nan,,,DraftKings,1+,-213.0,0.6580593323333835,,
33984833,33984833|player|full_game|hits_milestones|willi_castro|ou_or_side|,hits_milestones,player,full_game,Willi Castro,nan,,,DraftKings,2+,263.0,0.26639321644142977,,
33984833,33984833|player|full_game|hits_milestones|willi_castro|ou_or_side|,hits_milestones,player,full_game,Willi Castro,nan,,,DraftKings,3+,1180.0,0.07554745122518672,,
33984833,33984833|player|full_game|hits_milestones|yordan_alvarez|ou_or_side|,hits_milestones,player,full_game,Yordan Alvarez,nan,,,DraftKings,1+,-252.0,0.624490477367949,,
33984833,33984833|player|full_game|hits_milestones|yordan_alvarez|ou_or_side|,hits_milestones,player,full_game,Yordan Alvarez,nan,,,DraftKings,2+,215.0,0.2769219551946562,,
33984833,33984833|player|full_game|hits_milestones|yordan_alvarez|ou_or_side|,hits_milestones,player,full_game,Yordan Alvarez,nan,,,DraftKings,3+,990.0,0.08002790448285936,,
33984833,33984833|player|full_game|hits_milestones|yordan_alvarez|ou_or_side|,hits_milestones,player,full_game,Yordan Alvarez,nan,,,DraftKings,4+,4600.0,0.018559662954535466,,
33984833,33984833|player|full_game|home_runs_milestones|brenton_doyle|ou_or_side|,home_runs_milestones,player,full_game,Brenton Doyle,nan,,,DraftKings,1+,577.0,0.9082282770774028,,
33984833,33984833|player|full_game|home_runs_milestones|brenton_doyle|ou_or_side|,home_runs_milestones,player,full_game,Brenton Doyle,nan,,,DraftKings,2+,6600.0,0.09177172292259726,,
33984833,33984833|player|full_game|home_runs_milestones|cam_smith|ou_or_side|,home_runs_milestones,player,full_game,Cam Smith,nan,,,DraftKings,1+,494.0,0.9071004066312167,,
33984833,33984833|player|full_game|home_runs_milestones|cam_smith|ou_or_side|,home_runs_milestones,player,full_game,Cam Smith,nan,,,DraftKings,2+,5700.0,0.09289959336878323,,
33984833,33984833|player|full_game|home_runs_milestones|carlos_correa|ou_or_side|,home_runs_milestones,player,full_game,Carlos Correa,nan,,,DraftKings,1+,491.0,0.9045388467129705,,
33984833,33984833|player|full_game|home_runs_milestones|carlos_correa|ou_or_side|,home_runs_milestones,player,full_game,Carlos Correa,nan,,,DraftKings,2+,5500.0,0.09546115328702956,,
33984833,33984833|player|full_game|home_runs_milestones|christian_walker|ou_or_side|,home_runs_milestones,player,full_game,Christian Walker,nan,,,DraftKings,1+,389.0,0.8885850991114149,,
33984833,33984833|player|full_game|home_runs_milestones|christian_walker|ou_or_side|,home_runs_milestones,player,full_game,Christian Walker,nan,,,DraftKings,2+,3800.0,0.11141490088858509,,
33984833,33984833|player|full_game|home_runs_milestones|ezequiel_tovar|ou_or_side|,home_runs_milestones,player,full_game,Ezequiel Tovar,nan,,,DraftKings,1+,536.0,0.9011808576755749,,
33984833,33984833|player|full_game|home_runs_milestones|ezequiel_tovar|ou_or_side|,home_runs_milestones,player,full_game,Ezequiel Tovar,nan,,,DraftKings,2+,5700.0,0.09881914232442511,,
33984833,33984833|player|full_game|home_runs_milestones|hunter_goodman|ou_or_side|,home_runs_milestones,player,full_game,Hunter Goodman,nan,,,DraftKings,1+,351.0,0.8858516831181978,,
33984833,33984833|player|full_game|home_runs_milestones|hunter_goodman|ou_or_side|,home_runs_milestones,player,full_game,Hunter Goodman,nan,,,DraftKings,2+,3400.0,0.11414831688180206,,
33984833,33984833|player|full_game|home_runs_milestones|isaac_paredes|ou_or_side|,home_runs_milestones,player,full_game,Isaac Paredes,nan,,,DraftKings,1+,437.0,0.9047365620010643,,
33984833,33984833|player|full_game|home_runs_milestones|isaac_paredes|ou_or_side|,home_runs_milestones,player,full_game,Isaac Paredes,nan,,,DraftKings,2+,5000.0,0.0952634379989356,,
33984833,33984833|player|full_game|home_runs_milestones|jake_mccarthy|ou_or_side|,home_runs_milestones,player,full_game,Jake McCarthy,nan,,,DraftKings,1+,1060.0,0.896980461811723,,
33984833,33984833|player|full_game|home_runs_milestones|jake_mccarthy|ou_or_side|,home_runs_milestones,player,full_game,Jake McCarthy,nan,,,DraftKings,2+,10000.0,0.10301953818827708,,
33984833,33984833|player|full_game|home_runs_milestones|joey_loperfido|ou_or_side|,home_runs_milestones,player,full_game,Joey Loperfido,nan,,,DraftKings,1+,900.0,0.9099099099099099,,
33984833,33984833|player|full_game|home_runs_milestones|joey_loperfido|ou_or_side|,home_runs_milestones,player,full_game,Joey Loperfido,nan,,,DraftKings,2+,10000.0,0.09009009009009009,,
33984833,33984833|player|full_game|home_runs_milestones|jordan_beck|ou_or_side|,home_runs_milestones,player,full_game,Jordan Beck,nan,,,DraftKings,1+,720.0,0.9147609147609148,,
33984833,33984833|player|full_game|home_runs_milestones|jordan_beck|ou_or_side|,home_runs_milestones,player,full_game,Jordan Beck,nan,,,DraftKings,2+,8700.0,0.08523908523908524,,
33984833,33984833|player|full_game|home_runs_milestones|jose_altuve|ou_or_side|,home_runs_milestones,player,full_game,Jose Altuve,nan,,,DraftKings,1+,533.0,0.909995734394995,,
33984833,33984833|player|full_game|home_runs_milestones|jose_altuve|ou_or_side|,home_runs_milestones,player,full_game,Jose Altuve,nan,,,DraftKings,2+,6300.0,0.09000426560500498,,
33984833,33984833|player|full_game|home_runs_milestones|kyle_karros|ou_or_side|,home_runs_milestones,player,full_game,Kyle Karros,nan,,,DraftKings,1+,830.0,0.915684496826836,,
33984833,33984833|player|full_game|home_runs_milestones|kyle_karros|ou_or_side|,home_runs_milestones,player,full_game,Kyle Karros,nan,,,DraftKings,2+,10000.0,0.08431550317316411,,
33984833,33984833|player|full_game|home_runs_milestones|t.j._rumfield|ou_or_side|,home_runs_milestones,player,full_game,T.J. Rumfield,nan,,,DraftKings,1+,710.0,0.9206660137120471,,
33984833,33984833|player|full_game|home_runs_milestones|t.j._rumfield|ou_or_side|,home_runs_milestones,player,full_game,T.J. Rumfield,nan,,,DraftKings,2+,9300.0,0.07933398628795299,,
33984833,33984833|player|full_game|home_runs_milestones|tyler_freeman|ou_or_side|,home_runs_milestones,player,full_game,Tyler Freeman,nan,,,DraftKings,1+,810.0,0.9173478655767484,,
33984833,33984833|player|full_game|home_runs_milestones|tyler_freeman|ou_or_side|,home_runs_milestones,player,full_game,Tyler Freeman,nan,,,DraftKings,2+,10000.0,0.08265213442325159,,
33984833,33984833|player|full_game|home_runs_milestones|willi_castro|ou_or_side|,home_runs_milestones,player,full_game,Willi Castro,nan,,,DraftKings,1+,670.0,0.9160305343511449,,
33984833,33984833|player|full_game|home_runs_milestones|willi_castro|ou_or_side|,home_runs_milestones,player,full_game,Willi Castro,nan,,,DraftKings,2+,8300.0,0.08396946564885496,,
33984833,33984833|player|full_game|home_runs_milestones|yordan_alvarez|ou_or_side|,home_runs_milestones,player,full_game,Yordan Alvarez,nan,,,DraftKings,1+,249.0,0.8682521706304267,,
33984833,33984833|player|full_game|home_runs_milestones|yordan_alvarez|ou_or_side|,home_runs_milestones,player,full_game,Yordan Alvarez,nan,,,DraftKings,2+,2200.0,0.13174782936957344,,
33984833,33984833|player|full_game|moneyline|col_rockies|ou_or_side|,moneyline,player,full_game,COL Rockies,COL Rockies,,,DraftKings,away,153.0,0.5,,
33984833,33984833|player|full_game|moneyline|col_rockies|ou_or_side|,moneyline,player,full_game,COL Rockies,nan,,,DraftKings,yes,153.0,0.5,,
33984833,33984833|player|full_game|moneyline|hou_astros|ou_or_side|,moneyline,player,full_game,HOU Astros,HOU Astros,,,DraftKings,home,-186.0,0.5,,
33984833,33984833|player|full_game|moneyline|hou_astros|ou_or_side|,moneyline,player,full_game,HOU Astros,nan,,,DraftKings,yes,-186.0,0.5,,
33984833,33984833|player|full_game|spread|col_rockies|ou_or_side|1.5,spread,player,full_game,COL Rockies,COL Rockies,1.5,,DraftKings,away,-136.0,0.4984600221756807,,
33984833,33984833|player|full_game|spread|col_rockies|ou_or_side|1.5,spread,player,full_game,COL Rockies,nan,1.5,,DraftKings,yes,-138.0,0.5015399778243194,,
33984833,33984833|player|full_game|spread|hou_astros|ou_or_side|-1.5,spread,player,full_game,HOU Astros,HOU Astros,-1.5,,DraftKings,home,113.0,0.5023364485981309,,
33984833,33984833|player|full_game|spread|hou_astros|ou_or_side|-1.5,spread,player,full_game,HOU Astros,nan,-1.5,,DraftKings,yes,115.0,0.49766355140186913,,
33984833,33984833|player|full_game|strikeouts_thrown_milestones|colton_gordon|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Colton Gordon,nan,,,DraftKings,2+,-2700.0,0.26952078725524037,,
