sport,event_id,market,selection,line,price,participant,opponent,team_name,home_team,away_team,book,fetched_at
mlb,33984819,spread,away,1.5,-156.0,ARI Diamondbacks,,ARI Diamondbacks,BAL Orioles,ARI Diamondbacks,DraftKings,2026-04-14T20:34:24Z
mlb,33984819,spread,home,-1.5,129.0,BAL Orioles,,BAL Orioles,BAL Orioles,ARI Diamondbacks,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,spread,away,-1.5,150.0,SF Giants,,SF Giants,CIN Reds,SF Giants,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,spread,home,1.5,-183.0,CIN Reds,,CIN Reds,CIN Reds,SF Giants,DraftKings,2026-04-14T20:34:24Z
mlb,33984822,spread,away,-1.5,163.0,KC Royals,,KC Royals,DET Tigers,KC Royals,DraftKings,2026-04-14T20:34:24Z
mlb,33984822,spread,home,1.5,-199.0,DET Tigers,,DET Tigers,DET Tigers,KC Royals,DraftKings,2026-04-14T20:34:24Z
mlb,33984823,spread,away,1.5,-171.0,CHI Cubs,,CHI Cubs,PHI Phillies,CHI Cubs,DraftKings,2026-04-14T20:34:24Z
mlb,33984823,spread,home,-1.5,141.0,PHI Phillies,,PHI Phillies,PHI Phillies,CHI Cubs,DraftKings,2026-04-14T20:34:24Z
mlb,33984824,spread,away,1.5,-131.0,WAS Nationals,,WAS Nationals,PIT Pirates,WAS Nationals,DraftKings,2026-04-14T20:34:24Z
mlb,33984824,spread,home,-1.5,109.0,PIT Pirates,,PIT Pirates,PIT Pirates,WAS Nationals,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,spread,away,1.5,-136.0,LA Angels,,LA Angels,NY Yankees,LA Angels,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,spread,home,-1.5,113.0,NY Yankees,,NY Yankees,NY Yankees,LA Angels,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,spread,away,1.5,-156.0,MIA Marlins,,MIA Marlins,ATL Braves,MIA Marlins,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,spread,home,-1.5,129.0,ATL Braves,,ATL Braves,ATL Braves,MIA Marlins,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,spread,away,-1.5,123.0,TB Rays,,TB Rays,CHI White Sox,TB Rays,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,spread,home,1.5,-149.0,CHI White Sox,,CHI White Sox,CHI White Sox,TB Rays,DraftKings,2026-04-14T20:34:24Z
mlb,33984828,spread,away,1.5,-207.0,TOR Blue Jays,,TOR Blue Jays,MIL Brewers,TOR Blue Jays,DraftKings,2026-04-14T20:34:24Z
mlb,33984828,spread,home,-1.5,169.0,MIL Brewers,,MIL Brewers,MIL Brewers,TOR Blue Jays,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,spread,away,-1.5,123.0,BOS Red Sox,,BOS Red Sox,MIN Twins,BOS Red Sox,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,spread,home,1.5,-149.0,MIN Twins,,MIN Twins,MIN Twins,BOS Red Sox,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,spread,away,-1.5,139.0,CLE Guardians,,CLE Guardians,STL Cardinals,CLE Guardians,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,spread,home,1.5,-168.0,STL Cardinals,,STL Cardinals,STL Cardinals,CLE Guardians,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,spread,away,1.5,-136.0,COL Rockies,,COL Rockies,HOU Astros,COL Rockies,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,spread,home,-1.5,113.0,HOU Astros,,HOU Astros,HOU Astros,COL Rockies,DraftKings,2026-04-14T20:34:24Z
mlb,33984834,spread,away,-1.5,129.0,TEX Rangers,,TEX Rangers,Athletics,TEX Rangers,DraftKings,2026-04-14T20:34:24Z
